date,open,high,low,close,month,ret,ret5,sma20,sma50,fast,slow,prior,mom1,gate_pick,gate_forecast,GVZ,gvz_q90_252,gvz_stress,mtd_peak,mtd_trough,mtd_dd,mtd_up,price_emg_down,price_emg_up,macro_score,macro_series,event_down,bocpd_alarm_month,pos,action,reason,evidence,turn,strat_ret,equity,bh_ret,bh_equity,material
2026-04-30,4542.89,4568.63,4539.23,4566.37,2026-04,-0.0073691326813427604,-0.03418365944090407,4728.569,4845.6412,-1,0,1,-1,momentum,5060.83558668,26.64,34.947,False,4867.57,4566.37,-0.06187892521319671,0.0,False,False,-1,PCEPILFE,True,True,0,SAT,MACRO_EVENT_DOWN,MACRO_EVENT_REVERSAL_DOWN,1.0,-0.008369132681342761,1.063327632550066,-0.0073691326813427604,1.057433973624184,True
2026-05-01,4627.97,4634.18,4623.29,4624.95,2026-05,0.012828570615171397,-0.0156329814404903,4726.0470000000005,4838.215999999999,-1,0,-1,-1,momentum,4714.24120498,26.43,34.947,False,4624.95,4624.95,0.0,0.0,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.063327632550066,0.012828570615171397,1.0709993400257032,True
2026-05-04,4625.46,4629.28,4609.25,4609.26,2026-05,-0.003392469107774021,-0.01511117568878484,4724.026,4828.243,-1,-1,-1,-1,momentum,4714.24120498,27.92,34.947,False,4624.95,4609.26,-0.003392469107774021,0.0,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.063327632550066,-0.003392469107774021,1.0673660078502196,True
2026-05-08,4679.47,4749.38,4679.1,4715.44,2026-05,0.003248818659750574,0.019565616925588447,4706.862999999999,4785.6536,0,-1,-1,-1,momentum,4714.24120498,26.48,34.947,False,4715.44,4556.2,0.0,0.03495017777972875,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.063327632550066,0.003248818659750574,1.0919541028402038,True
2026-05-12,4740.48,4769.58,4737.25,4765.54,2026-05,0.01703256482981308,0.04594618322286115,4700.349,4762.6314,0,-1,-1,-1,momentum,4714.24120498,27.16,34.947,False,4765.54,4556.2,0.0,0.04594618322286115,False,True,0,,False,False,1,AL,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,1.0,-0.001,1.062264304917516,0.01703256482981308,1.103555756249492,True
2026-05-13,4717.42,4723.98,4712.67,4719.33,2026-05,-0.009696697541097143,0.020380232082974015,4696.767,4755.2122,1,-1,-1,-1,momentum,4714.24120498,26.56,34.947,False,4765.54,4556.2,-0.009696697541097143,0.035803959439884236,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,-0.009696697541097143,1.051963849244027,-0.009696697541097143,1.092854909861404,True
2026-05-15,4648.85,4665.42,4646.52,4649.94,2026-05,-0.009979113483406965,-0.013890538316678858,4681.2195,4737.7054,0,-1,-1,-1,momentum,4714.24120498,26.34,34.947,False,4765.54,4556.2,-0.024257481838364625,0.0205741626794258,False,False,0,,False,False,1,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.009979113483406965,1.0364964478334364,-0.009979113483406965,1.076786272534647,True
2026-05-18,4538.16,4555.47,4527.74,4533.72,2026-05,-0.024993870888656455,-0.032441049740381867,4666.870000000001,4724.8956,-1,-1,-1,-1,momentum,4714.24120498,26.2,34.947,False,4765.54,4533.72,-0.048645064357869194,0.0,False,False,0,,False,False,1,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.024993870888656455,1.0105903894397366,-0.024993870888656455,1.0498732154642385,True
2026-05-19,4569.65,4589.54,4464.77,4481.66,2026-05,-0.011482844110355384,-0.059569324777464905,4653.571000000001,4711.785,-1,-1,-1,-1,momentum,4714.24120498,26.63,34.947,False,4765.54,4481.66,-0.059569324777464905,0.0,True,False,0,,False,False,1,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.011482844110355384,0.9989859375383767,-0.011482844110355384,1.037817684995425,True
2026-05-20,4482.81,4552.99,4453.38,4543.85,2026-05,0.013876554669475238,-0.03718324423170227,4643.496,4698.8094,-1,-1,-1,-1,momentum,4714.24120498,25.17,34.947,False,4765.54,4481.66,-0.0465193870998879,0.013876554669475238,False,False,0,,False,False,1,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.013876554669475238,1.012848420514665,0.013876554669475238,1.0522190188382123,True
2026-06-01,4523.07,4545.81,4517.52,4537.57,2026-06,-0.0007685430273990379,-0.007220106026163076,4591.6314999999995,4636.797,-1,-1,-1,-1,momentum,4451.14254182,25.64,34.947,False,4537.57,4537.57,0.0,0.0,False,False,0,,False,True,0,SAT,MONTHLY_ORIGIN_REEVALUATION,ANCHOR_CONFIRMED,1.0,-0.001768543027399038,1.0104363484767909,-0.0007685430273990379,1.0507647596883056,True
2026-06-08,4336.02,4347.08,4310.12,4344.0,2026-06,-0.026181461131324246,-0.04265939699001886,4538.8895,4636.0452000000005,-1,-1,-1,-1,momentum,4451.14254182,27.17,34.947,False,4537.57,4344.0,-0.04265939699001886,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.026181461131324246,1.0059397686616405,True
2026-06-09,4330.76,4331.36,4312.87,4315.97,2026-06,-0.006452578268876574,-0.037507582245058124,4516.411,4632.1414,-1,-1,-1,-1,momentum,4451.14254182,28.04,34.947,False,4537.57,4315.97,-0.04883671216091423,0.0,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.006452578268876574,0.9994488635705756,True
2026-06-10,4255.56,4257.93,4210.29,4223.1,2026-06,-0.02151775846449344,-0.05703433939261304,4491.599499999999,4623.2376,-1,-1,-1,-1,momentum,4451.14254182,32.18,34.947,False,4537.57,4223.1,-0.06930361404892915,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.02151775846449344,0.9779429643266515,True
2026-06-11,4071.37,4071.98,4023.68,4055.94,2026-06,-0.03958229736449537,-0.09065554033482126,4459.556,4609.22,-1,-1,-1,-1,momentum,4451.14254182,28.33,34.947,False,4537.57,4055.94,-0.10614271515370555,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.03958229736449537,0.9392337351071579,True
2026-06-12,4219.03,4246.71,4205.13,4219.21,2026-06,0.04025454025454023,-0.05415632656995728,4438.0195,4600.0964,-1,-1,-1,-1,momentum,4451.14254182,26.85,34.947,False,4537.57,4055.94,-0.07016090109904638,0.04025454025454023,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,0.0,1.0104363484767909,0.04025454025454023,0.9770421573054512,True
2026-06-15,4269.15,4309.12,4265.53,4294.98,2026-06,0.01795833817231185,-0.011284530386740377,4426.0824999999995,4593.0024,-1,-1,-1,-1,momentum,4451.14254182,26.47,34.947,False,4537.57,4055.94,-0.0534625361151454,0.058935783073714054,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.01795833817231185,0.9945882107749476,True
2026-06-24,4112.59,4115.0,4080.87,4099.31,2026-06,-0.0214295262921691,-0.053344910641501375,4323.192,4517.788,-1,-1,-1,-1,momentum,4451.14254182,31.6,34.947,False,4537.57,4055.94,-0.09658473588286232,0.010692958968821165,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.0214295262921691,0.9492769228987915,True
2026-06-25,4004.76,4018.77,3990.69,4010.77,2026-06,-0.021598756863960178,-0.063138421002226,4298.915500000001,4502.2008000000005,-1,-1,-1,-1,momentum,4451.14254182,29.58,34.947,False,4537.57,4010.77,-0.11609738251971868,0.0,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.021598756863960178,0.9287737214445322,True
2026-06-26,4028.48,4036.55,4012.49,4017.04,2026-06,0.001563290839414977,-0.04123576009413321,4272.7145,4485.1902,-1,-1,-1,-1,momentum,4451.14254182,27.18,34.947,False,4537.57,4010.77,-0.11471558565487694,0.001563290839414977,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,0.0,1.0104363484767909,0.001563290839414977,0.9302256648951558,True
2026-06-29,4088.03,4088.03,4051.86,4059.13,2026-06,0.010477864298090278,-0.020742513467676305,4248.7925000000005,4469.9586,-1,-1,-1,-1,momentum,4451.14254182,27.7,34.947,False,4537.57,4010.77,-0.10543969569615452,0.01205753508677887,False,False,0,,False,True,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.010477864298090278,0.939972443178528,True
2026-06-30,4018.98,4022.38,4009.66,4014.85,2026-06,-0.01090874152835708,-0.04159147115834505,4225.326999999999,4455.3027999999995,-1,-1,-1,-1,momentum,4451.14254182,27.2,34.947,False,4537.57,4010.77,-0.11519822283733361,0.0010172610246910185,True,False,0,,False,True,0,TUT,HOLD,PRICE_SHOCK_DOWN,0.0,-0.0,1.0104363484767909,-0.01090874152835708,0.9297185267521152,True
2026-07-01,4011.71,4115.82,3960.2,4031.31,2026-07,0.004099779568352391,-0.016588157519192404,4202.966,4441.022,-1,-1,-1,-1,momentum,4038.51634964,27.12,34.947,False,4031.31,4031.31,0.0,0.0,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,0.0,1.0104363484767909,0.004099779568352391,0.9335301677724122,True
2026-07-06,4179.77,4201.71,4172.99,4183.16,2026-07,0.014109227725844553,0.030555808757048775,4156.8035,4405.7312,0,-1,-1,-1,momentum,4038.51634964,25.33,34.947,False,4183.16,4031.31,0.0,0.03766765641937719,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,0.0,1.0104363484767909,0.014109227725844553,0.9686940613891869,True
2026-07-07,4166.12,4168.5,4155.02,4155.42,2026-07,-0.006631350462329877,0.03501251603422295,4148.776,4395.0548,1,-1,-1,-1,momentum,4038.51634964,26.21,34.947,False,4183.16,4031.31,-0.006631350462329877,0.03078651852623593,False,False,0,,False,False,0,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,-0.0,1.0104363484767909,-0.006631350462329877,0.9622703115773376,True
2026-07-08,4095.6,4107.95,4093.96,4098.31,2026-07,-0.013743496445605907,0.016619907672692058,4142.5365,4385.0156,0,-1,-1,-1,momentum,4038.51634964,27.6,34.947,False,4183.16,4031.31,-0.020283708966427172,0.016619907672692058,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.013743496445605907,0.9490453529704623,True
2026-07-09,4076.39,4079.94,4071.88,4077.15,2026-07,-0.005163103815963188,0.010769242211264629,4143.597,4375.2312,-1,-1,-1,-1,momentum,4038.51634964,25.33,34.947,False,4183.16,4031.31,-0.025342085887223975,0.011370993548003083,False,False,0,,False,False,0,TUT,HOLD,ANCHOR_CONFIRMED,0.0,-0.0,1.0104363484767909,-0.005163103815963188,0.9441453332870184,True
2026-07-13,4095.48,4103.72,4068.48,4082.35,2026-07,-0.009484549089638472,-0.02409900649269925,4128.077,4354.6228,-1,0,-1,-1,momentum,4038.51634964,26.93,34.947,False,4183.16,4031.31,-0.02409900649269925,0.012660896830062773,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.009484549089638472,0.9453494969143298,True
2026-07-23,4125.02,4138.91,4113.72,4132.8,2026-07,0.013679075209159564,0.01869631126831739,4063.9869999999996,4250.9552,1,0,-1,-1,momentum,4038.51634964,25.14,34.947,False,4183.16,3985.13,-0.012038745828512387,0.03705525290266576,False,False,0,,False,False,0,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,0.0,1.0104363484767909,0.013679075209159564,0.9570321997985333,True
2026-07-24,4046.05,4050.69,4046.05,4049.09,2026-07,-0.020255032907471993,0.016049664628255522,4065.5895000000005,4238.9382000000005,0,0,-1,-1,momentum,4038.51634964,24.33,34.947,False,4183.16,3985.13,-0.03204993354306307,0.016049664628255522,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.020255032907471993,0.9376474810981037,True
2026-07-28,4079.24,4082.19,4069.93,4071.47,2026-07,-0.006466616397875158,0.016708452364304627,4070.3625,4222.0194,1,-1,-1,-1,momentum,4038.51634964,24.62,34.947,False,4183.16,3985.13,-0.026699911072012528,0.021665541651087805,False,False,0,,False,False,0,TUT,HOLD,TACTICAL_EARLY_REVERSAL,0.0,-0.0,1.0104363484767909,-0.006466616397875158,0.9428300160941091,True
2026-07-29,4026.79,4030.11,4013.95,4022.04,2026-07,-0.012140578218677756,-0.013487759471968674,4069.899,4211.5832,0,-1,-1,-1,momentum,4038.51634964,24.64,34.947,False,4183.16,3985.13,-0.03851633693188883,0.009261931229345155,False,False,0,,False,False,0,TUT,HOLD,MIXED_NEUTRAL,0.0,-0.0,1.0104363484767909,-0.012140578218677756,0.9313835145368013,True
2026-08-06,4246.98,4282.02,4245.62,4277.13,2026-08,0.05028030360699054,0.04697409937751362,4066.886,4162.221399999999,1,-1,-1,-1,,,24.86,34.947,False,4277.13,4055.16,0.0,0.05473766756428855,False,True,0,,False,False,1,AL,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,1.0,-0.001,1.009425912128314,0.05028030360699054,0.9904546875542729,True
2026-08-07,4244.2,4253.17,4235.83,4252.29,2026-08,-0.0058076326882746665,0.05083811722026299,4073.4285000000004,4156.446,1,-1,-1,-1,,,25.64,34.947,False,4277.13,4055.16,-0.0058076326882746665,0.048612138608587596,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.0058076326882746665,1.003563537204646,-0.0058076326882746665,0.9847024905345778,True
2026-08-10,4348.04,4350.55,4332.17,4335.41,2026-08,0.01954711461353753,0.06364588725683817,4086.0814999999993,4152.4028,1,0,-1,-1,,,27.9,34.947,False,4335.41,4055.16,0.0,0.06910948026711639,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.01954711461353753,1.0231803086883524,0.01954711461353753,1.003950582977293,True
2026-08-11,4391.47,4403.58,4388.45,4401.16,2026-08,0.015165809000763586,0.0853233904457531,4106.129,4150.7428,1,0,-1,-1,,,25.99,34.947,False,4401.16,4055.16,0.0,0.0853233904457531,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.015165809000763586,1.0386976658232623,0.015165809000763586,1.019176305764932,True
2026-08-12,4372.19,4378.58,4362.44,4369.96,2026-08,-0.007089040162139071,0.07307538362182231,4122.676,4148.5714,1,0,-1,-1,,,25.58,34.947,False,4401.16,4055.16,-0.007089040162139071,0.07762948934197422,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.007089040162139071,1.0313342963539212,-0.007089040162139071,1.0119513240010638,True
2026-08-13,4408.77,4415.77,4398.19,4415.75,2026-08,0.010478356781297826,0.03240958306153896,4140.616,4147.6806,1,0,-1,-1,,,23.87,34.947,False,4415.75,4055.16,0.0,0.08892127560934715,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.010478356781297826,1.0421409850719063,0.010478356781297826,1.0225549110192536,True
2026-08-14,4353.5,4364.26,4349.12,4356.79,2026-08,-0.013352205174658849,0.024574993709271853,4159.199,4145.6006,1,0,-1,-1,,,23.92,34.947,False,4415.75,4055.16,-0.013352205174658849,0.07438177531835977,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.013352205174658849,1.0282261048183052,-0.013352205174658849,1.0089015480449695,True
2026-08-17,4380.22,4386.96,4367.09,4368.79,2026-08,0.002754321415537664,0.007699387139855407,4178.378,4146.0964,1,1,-1,-1,,,25.12,34.947,False,4415.75,4055.16,-0.010634660023778553,0.07734096805058255,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_REVERSAL_CONFIRMED,0.0,0.002754321415537664,1.0310581699988213,0.002754321415537664,1.0116803871849187,True
2026-08-20,4522.29,4527.51,4510.33,4513.34,2026-08,0.041437458465628074,0.0221004359395347,4229.971500000001,4159.1214,1,1,-1,-1,,,27.28,34.947,False,4513.34,4055.16,0.0,0.11298691050414789,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.041437458465628074,1.0651727551524521,0.041437458465628074,1.0451538203248916,True
2026-08-21,4522.05,4532.95,4517.03,4526.27,2026-08,0.0028648406723181807,0.038900199458775875,4253.8305,4165.2626,1,1,-1,-1,,,27.29,34.947,False,4526.27,4055.16,0.0,0.11617544067311791,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.0028648406723181807,1.068224305384458,0.0028648406723181807,1.0481480194981871,True
2026-08-24,4608.46,4625.48,4604.67,4624.96,2026-08,0.021803825224743445,0.058636373000304554,4280.179999999999,4171.8622000000005,1,1,-1,-1,,,28.28,34.947,False,4624.96,4055.16,0.0,0.14051233490170545,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.021803825224743445,1.0915156814398836,0.021803825224743445,1.0710016557249866,True
2026-08-25,4652.49,4688.6,4647.77,4688.56,2026-08,0.0137514702829864,0.06578528628192659,4311.0345,4179.2884,1,1,-1,-1,,,27.69,34.947,False,4688.56,4055.16,0.0,0.15619605638248557,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,0.0137514702829864,1.106525626896618,0.0137514702829864,1.085729503166718,True
2026-08-26,4657.58,4673.7,4653.32,4655.13,2026-08,-0.0071301209753101835,0.074155006276305,4342.689,4185.784799999999,1,1,-1,-1,,,26.96,34.947,False,4688.56,4055.16,-0.0071301209753101835,0.14795223862930196,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.0071301209753101835,1.098635965314564,-0.0071301209753101835,1.077988120462676,True
2026-08-27,4596.5,4625.02,4594.51,4624.26,2026-08,-0.006631393752698611,0.024576034599653518,4369.6404999999995,4192.6486,1,1,-1,-1,,,26.8,34.947,False,4688.56,4055.16,-0.013714232088317124,0.14033971532565936,False,True,0,,False,False,1,TUT,PRICE_EMERGENCY_UP,PRICE_SHOCK_UP,0.0,-0.006631393752698611,1.091350477637687,-0.006631393752698611,1.0708395567751565,True
2026-08-28,4603.14,4611.51,4593.17,4593.71,2026-08,-0.006606462439395777,0.014899685613098512,4396.9974999999995,4200.7266,1,1,-1,-1,,,25.17,34.947,False,4688.56,4055.16,-0.020230091968536312,0.13280610382820912,False,False,0,,False,False,1,TUT,HOLD,TACTICAL_REVERSAL_CONFIRMED,0.0,-0.006606462439395777,1.084140511698957,-0.006606462439395777,1.0637650954647022,True
